iteration;totalMonetaryCost;totalPathCost;totalTimeCost;totalWeatherExtraTime;totalWeatherSafetyRiskKm;totalWeatherCost;totalShopCost;totalDepotCost;totalResourceCost;totalIncome;forgottenTaskCost;weight;time;unassigned_tasks;total_tasks;destroy;repair
9;18799.47;503.185;3520.285;60.988;223.299;1808.995;3465.6;0.0;14776.0;32756.906;6058.236;-7899.199;3.167;19;128;[1.0, 1.243, 1.443, 1.3, 1.27];[1.513, 1.27, 1.419]
10;18799.47;503.185;3520.285;60.988;223.299;1808.995;3465.6;0.0;14776.0;32756.906;6058.236;-7899.199;7.877;19;128;[1.0, 1.243, 1.443, 1.47, 1.27];[1.513, 1.443, 1.419]
11;18799.47;503.185;3520.285;60.988;223.299;1808.995;3465.6;0.0;14776.0;32756.906;6058.236;-7899.199;8.451;19;128;[1.0, 1.243, 1.443, 1.47, 1.27];[1.513, 1.399, 1.419]
12;18799.47;503.185;3520.285;60.988;223.299;1808.995;3465.6;0.0;14776.0;32756.906;6058.236;-7899.199;2.546;19;128;[1.0, 1.243, 1.399, 1.47, 1.27];[1.513, 1.399, 1.377]
13;18799.47;503.185;3520.285;60.988;223.299;1808.995;3465.6;0.0;14776.0;32756.906;6058.236;-7899.199;6.543;19;128;[1.0, 1.243, 1.399, 1.623, 1.27];[1.662, 1.399, 1.377]
14;18799.47;503.185;3520.285;60.988;223.299;1808.995;3465.6;0.0;14776.0;32756.906;6058.236;-7899.199;6.585;19;128;[1.0, 1.243, 1.399, 1.761, 1.27];[1.796, 1.399, 1.377]
15;18799.47;503.185;3520.285;60.988;223.299;1808.995;3465.6;0.0;14776.0;32756.906;6058.236;-7899.199;8.704;19;128;[1.0, 1.243, 1.559, 1.761, 1.27];[1.796, 1.559, 1.377]
16;18799.47;503.185;3520.285;60.988;223.299;1808.995;3465.6;0.0;14776.0;32756.906;6058.236;-7899.199;8.922;19;128;[1.0, 1.243, 1.503, 1.761, 1.27];[1.716, 1.559, 1.377]
17;18799.47;503.185;3520.285;60.988;223.299;1808.995;3465.6;0.0;14776.0;32756.906;6058.236;-7899.199;7.272;19;128;[1.2, 1.243, 1.503, 1.761, 1.27];[1.716, 1.703, 1.377]
18;18799.47;503.185;3520.285;60.988;223.299;1808.995;3465.6;0.0;14776.0;32756.906;6058.236;-7899.199;2.203;19;128;[1.2, 1.243, 1.503, 1.685, 1.27];[1.716, 1.703, 1.339]
19;18799.47;503.185;3520.285;60.988;223.299;1808.995;3465.6;0.0;14776.0;32756.906;6058.236;-7899.199;1.275;19;128;[1.2, 1.419, 1.503, 1.685, 1.27];[1.716, 1.833, 1.339]
20;18799.47;503.185;3520.285;60.988;223.299;1808.995;3465.6;0.0;14776.0;32756.906;6058.236;-7899.199;9.64;19;128;[1.2, 1.419, 1.503, 1.817, 1.27];[1.716, 1.95, 1.339]
21;18799.47;503.185;3520.285;60.988;223.299;1808.995;3465.6;0.0;14776.0;32756.906;6058.236;-7899.199;10.385;19;128;[1.2, 1.419, 1.653, 1.817, 1.27];[1.716, 2.055, 1.339]
22;18787.643;482.456;3451.187;46.354;204.89;1410.102;3561.6;0.0;14854.0;32756.906;6058.236;-7911.027;4.037;19;128;[1.2, 1.419, 1.653, 1.817, 1.543];[1.716, 2.055, 1.605]
23;18742.955;472.374;3417.581;46.192;201.473;1402.47;3490.8;0.0;14853.0;32756.906;6058.236;-7955.715;8.597;19;128;[1.2, 1.419, 1.888, 1.817, 1.543];[1.716, 2.25, 1.605]
24;18742.955;472.374;3417.581;46.192;201.473;1402.47;3490.8;0.0;14853.0;32756.906;6058.236;-7955.715;2.421;19;128;[1.2, 1.377, 1.888, 1.817, 1.543];[1.716, 2.25, 1.545]
25;18742.955;472.374;3417.581;46.192;201.473;1402.47;3490.8;0.0;14853.0;32756.906;6058.236;-7955.715;2.144;19;128;[1.2, 1.339, 1.888, 1.817, 1.543];[1.716, 2.25, 1.491]
26;18742.955;472.374;3417.581;46.192;201.473;1402.47;3490.8;0.0;14853.0;32756.906;6058.236;-7955.715;16.529;19;128;[1.2, 1.339, 1.888, 1.817, 1.489];[1.716, 2.125, 1.491]
27;18742.955;472.374;3417.581;46.192;201.473;1402.47;3490.8;0.0;14853.0;32756.906;6058.236;-7955.715;6.259;19;128;[1.2, 1.339, 1.888, 1.935, 1.489];[1.716, 2.213, 1.491]
28;18742.955;472.374;3417.581;46.192;201.473;1402.47;3490.8;0.0;14853.0;32756.906;6058.236;-7955.715;7.623;19;128;[1.2, 1.339, 1.999, 1.935, 1.489];[1.716, 2.292, 1.491]
29;18742.955;472.374;3417.581;46.192;201.473;1402.47;3490.8;0.0;14853.0;32756.906;6058.236;-7955.715;4.849;19;128;[1.2, 1.305, 1.999, 1.935, 1.489];[1.644, 2.292, 1.491]
30;18742.955;472.374;3417.581;46.192;201.473;1402.47;3490.8;0.0;14853.0;32756.906;6058.236;-7955.715;7.619;19;128;[1.2, 1.305, 2.099, 1.935, 1.489];[1.644, 2.363, 1.491]
31;18700.522;480.813;3445.709;77.831;226.346;2249.95;3610.8;0.0;14774.0;32756.906;6058.236;-7998.148;7.434;19;128;[1.2, 1.305, 2.289, 1.935, 1.489];[1.644, 2.527, 1.491]
32;18686.466;477.569;3434.897;78.463;225.675;2265.715;3610.8;0.0;14774.0;32756.906;6058.236;-8012.204;5.652;19;128;[1.2, 1.305, 2.289, 2.142, 1.489];[1.644, 2.674, 1.491]
33;18686.466;477.569;3434.897;78.463;225.675;2265.715;3610.8;0.0;14774.0;32756.906;6058.236;-8012.204;1.629;19;128;[1.2, 1.274, 2.289, 2.142, 1.489];[1.644, 2.507, 1.491]
34;19014.43;498.407;3524.023;67.94;225.378;1991.816;3681.6;0.0;14992.0;33093.686;5721.456;-8357.8;3.36;18;128;[1.48, 1.274, 2.289, 2.142, 1.489];[1.644, 2.507, 1.742]
35;18953.607;493.602;3508.005;64.087;219.597;1885.864;3634.8;0.0;14952.0;33093.686;5721.456;-8418.624;7.566;18;128;[1.732, 1.274, 2.289, 2.142, 1.489];[1.644, 2.656, 1.742]
36;18953.607;493.602;3508.005;64.087;219.597;1885.864;3634.8;0.0;14952.0;33093.686;5721.456;-8418.624;8.302;18;128;[1.732, 1.274, 2.16, 2.142, 1.489];[1.58, 2.656, 1.742]
37;18953.607;493.602;3508.005;64.087;219.597;1885.864;3634.8;0.0;14952.0;33093.686;5721.456;-8418.624;7.802;18;128;[1.732, 1.274, 2.16, 2.028, 1.489];[1.522, 2.656, 1.742]
38;18894.274;479.91;3462.365;69.66;217.422;2028.58;3634.8;0.0;14952.0;33093.686;5721.456;-8477.955;7.168;18;128;[1.732, 1.274, 2.344, 2.028, 1.489];[1.77, 2.656, 1.742]
39;18894.274;479.91;3462.365;69.66;217.422;2028.58;3634.8;0.0;14952.0;33093.686;5721.456;-8477.955;7.174;18;128;[1.732, 1.274, 2.21, 2.028, 1.489];[1.77, 2.49, 1.742]
40;18894.274;479.91;3462.365;69.66;217.422;2028.58;3634.8;0.0;14952.0;33093.686;5721.456;-8477.955;6.418;18;128;[1.732, 1.274, 2.289, 2.028, 1.489];[1.77, 2.541, 1.742]
41;18894.274;479.91;3462.365;69.66;217.422;2028.58;3634.8;0.0;14952.0;33093.686;5721.456;-8477.955;4.077;18;128;[1.732, 1.247, 2.289, 2.028, 1.489];[1.77, 2.387, 1.742]
42;18894.274;479.91;3462.365;69.66;217.422;2028.58;3634.8;0.0;14952.0;33093.686;5721.456;-8477.955;5.954;18;128;[1.859, 1.247, 2.289, 2.028, 1.489];[1.77, 2.448, 1.742]
43;18894.274;479.91;3462.365;69.66;217.422;2028.58;3634.8;0.0;14952.0;33093.686;5721.456;-8477.955;16.918;18;128;[1.859, 1.247, 2.289, 2.028, 1.44];[1.693, 2.448, 1.742]
44;18894.274;479.91;3462.365;69.66;217.422;2028.58;3634.8;0.0;14952.0;33093.686;5721.456;-8477.955;1.8;18;128;[1.859, 1.422, 2.289, 2.028, 1.44];[1.824, 2.448, 1.742]
45;18894.274;479.91;3462.365;69.66;217.422;2028.58;3634.8;0.0;14952.0;33093.686;5721.456;-8477.955;7.615;18;128;[1.859, 1.422, 2.289, 1.925, 1.44];[1.742, 2.448, 1.742]
46;18649.489;483.421;3474.068;66.398;216.32;1942.673;3325.2;0.0;14692.0;33093.686;5721.456;-8722.741;8.396;18;128;[2.073, 1.422, 2.289, 1.925, 1.44];[1.742, 2.603, 1.742]
47;18649.489;483.421;3474.068;66.398;216.32;1942.673;3325.2;0.0;14692.0;33093.686;5721.456;-8722.741;17.922;18;128;[2.073, 1.422, 2.289, 1.925, 1.396];[1.668, 2.603, 1.742]
48;18649.489;483.421;3474.068;66.398;216.32;1942.673;3325.2;0.0;14692.0;33093.686;5721.456;-8722.741;2.204;18;128;[2.073, 1.422, 2.16, 1.925, 1.396];[1.668, 2.603, 1.668]
49;18649.489;483.421;3474.068;66.398;216.32;1942.673;3325.2;0.0;14692.0;33093.686;5721.456;-8722.741;2.373;18;128;[2.073, 1.422, 2.16, 1.833, 1.396];[1.668, 2.603, 1.601]
602constructshop:True depot:False weather:False;19772.581;535.442;3642.139;81.015;242.56;2348.951;3871.2;0.0;15595.0;33082.886;5732.256;-7578.049;27.244;19;128;[1.0, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0]
0;19663.026;510.16;3557.866;81.932;234.061;2364.291;4014.0;0.0;15595.0;33082.886;5732.256;-7687.604;1.535;18;128;[1.0, 1.3, 1.0, 1.0, 1.0];[1.0, 1.0, 1.3]
1;19663.026;510.16;3557.866;81.932;234.061;2364.291;4014.0;0.0;15595.0;33082.886;5732.256;-7687.604;3.54;18;128;[1.0, 1.3, 1.0, 1.0, 1.0];[1.0, 1.0, 1.27]
2;19465.019;519.62;3589.399;83.783;240.776;2419.126;3800.4;0.0;15356.0;33082.886;5732.256;-7885.611;11.403;18;128;[1.0, 1.3, 1.0, 1.3, 1.0];[1.0, 1.3, 1.27]
3;19445.933;515.215;3574.718;85.222;238.743;2454.526;3967.2;0.0;15356.0;33082.886;5732.256;-7904.697;2.61;18;128;[1.0, 1.57, 1.0, 1.3, 1.0];[1.0, 1.3, 1.543]
4;19445.933;515.215;3574.718;85.222;238.743;2454.526;3967.2;0.0;15356.0;33082.886;5732.256;-7904.697;9.545;18;128;[1.0, 1.57, 1.0, 1.27, 1.0];[1.0, 1.27, 1.543]
5;19429.522;511.428;3562.094;84.854;237.924;2444.121;3967.2;0.0;15356.0;33082.886;5732.256;-7921.108;1.036;18;128;[1.0, 1.813, 1.0, 1.27, 1.0];[1.0, 1.27, 1.789]
6;19352.439;493.64;3502.799;86.865;230.164;2488.661;3967.2;0.0;15356.0;33082.886;5732.256;-7998.191;8.697;18;128;[1.0, 1.813, 1.0, 1.543, 1.0];[1.0, 1.543, 1.789]
7;19352.439;493.64;3502.799;86.865;230.164;2488.661;3967.2;0.0;15356.0;33082.886;5732.256;-7998.191;5.984;18;128;[1.0, 1.813, 1.0, 1.543, 1.0];[1.0, 1.543, 1.71]
8;19273.819;493.958;3503.861;89.519;233.474;2560.978;3872.4;0.0;15276.0;33082.886;5732.256;-8076.811;7.938;18;128;[1.0, 2.032, 1.0, 1.543, 1.0];[1.0, 1.789, 1.71]
9;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;19.799;18;128;[1.0, 2.032, 1.0, 1.543, 1.3];[1.0, 2.01, 1.71]
10;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;7.819;18;128;[1.0, 2.032, 1.0, 1.489, 1.3];[1.0, 1.909, 1.71]
11;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;2.928;18;128;[1.0, 2.032, 1.0, 1.44, 1.3];[1.0, 1.909, 1.639]
12;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;3.761;18;128;[1.0, 2.032, 1.0, 1.44, 1.27];[1.0, 1.909, 1.575]
13;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;2.222;18;128;[1.0, 2.032, 1.0, 1.396, 1.27];[1.0, 1.909, 1.518]
14;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;3.105;18;128;[1.0, 1.929, 1.0, 1.396, 1.27];[1.0, 1.909, 1.466]
15;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;3.029;18;128;[1.0, 1.929, 1.0, 1.396, 1.27];[1.0, 1.909, 1.419]
16;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;2.55;18;128;[1.0, 1.929, 1.0, 1.356, 1.27];[1.0, 1.909, 1.377]
17;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;9.14;18;128;[1.0, 1.929, 1.0, 1.32, 1.27];[1.0, 1.818, 1.377]
18;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;3.623;18;128;[1.0, 1.929, 1.0, 1.32, 1.243];[1.0, 1.818, 1.339]
19;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;1.627;18;128;[1.0, 2.036, 1.0, 1.32, 1.243];[1.2, 1.818, 1.339]
20;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;8.61;18;128;[1.0, 2.036, 1.0, 1.488, 1.243];[1.38, 1.818, 1.339]
21;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;7.772;18;128;[1.0, 2.036, 1.0, 1.639, 1.243];[1.542, 1.818, 1.339]
22;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;3.959;18;128;[1.0, 2.036, 1.0, 1.639, 1.219];[1.542, 1.818, 1.305]
23;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;9.585;18;128;[1.0, 2.036, 1.2, 1.639, 1.219];[1.542, 1.936, 1.305]
24;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;11.526;18;128;[1.0, 2.036, 1.2, 1.575, 1.219];[1.542, 1.842, 1.305]
25;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;21.471;18;128;[1.0, 2.036, 1.2, 1.575, 1.197];[1.542, 1.758, 1.305]
26;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;9.823;18;128;[1.0, 2.036, 1.2, 1.718, 1.197];[1.542, 1.882, 1.305]
27;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;10.178;18;128;[1.0, 2.036, 1.2, 1.846, 1.197];[1.542, 1.994, 1.305]
28;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;19.178;18;128;[1.0, 2.036, 1.2, 1.846, 1.177];[1.542, 1.895, 1.305]
29;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;9.106;18;128;[1.2, 2.036, 1.2, 1.846, 1.177];[1.542, 2.006, 1.305]
30;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;2.071;18;128;[1.2, 2.036, 1.2, 1.761, 1.177];[1.542, 2.006, 1.274]
31;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;12.894;18;128;[1.2, 1.932, 1.2, 1.761, 1.177];[1.542, 1.905, 1.274]
32;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;9.049;18;128;[1.2, 1.932, 1.38, 1.761, 1.177];[1.542, 2.014, 1.274]
33;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;9.065;18;128;[1.2, 1.932, 1.38, 1.885, 1.177];[1.542, 2.113, 1.274]
34;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;2.274;18;128;[1.2, 1.839, 1.38, 1.885, 1.177];[1.542, 2.002, 1.274]
35;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;9.13;18;128;[1.18, 1.839, 1.38, 1.885, 1.177];[1.542, 1.902, 1.274]
36;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;9.486;18;128;[1.18, 1.839, 1.38, 1.797, 1.177];[1.488, 1.902, 1.274]
37;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;8.891;18;128;[1.18, 1.839, 1.38, 1.917, 1.177];[1.488, 2.012, 1.274]
38;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;8.343;18;128;[1.18, 1.839, 1.38, 2.025, 1.177];[1.488, 2.111, 1.274]
39;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;2.443;18;128;[1.18, 1.839, 1.38, 1.923, 1.177];[1.488, 2.111, 1.247]
40;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;4.274;18;128;[1.18, 1.955, 1.38, 1.923, 1.177];[1.488, 2.2, 1.247]
41;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;8.219;18;128;[1.18, 1.955, 1.342, 1.923, 1.177];[1.439, 2.2, 1.247]
42;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;9.344;18;128;[1.18, 1.955, 1.342, 1.831, 1.177];[1.395, 2.2, 1.247]
43;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;0.997;18;128;[1.18, 2.059, 1.342, 1.831, 1.177];[1.395, 2.28, 1.247]
44;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;3.922;18;128;[1.18, 2.059, 1.342, 1.831, 1.159];[1.395, 2.28, 1.222]
45;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;2.956;18;128;[1.18, 2.059, 1.342, 1.831, 1.143];[1.395, 2.28, 1.2]
46;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;2.792;18;128;[1.162, 2.059, 1.342, 1.831, 1.143];[1.395, 2.28, 1.18]
47;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;8.535;18;128;[1.162, 2.059, 1.342, 1.748, 1.143];[1.356, 2.28, 1.18]
48;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;3.103;18;128;[1.162, 1.953, 1.342, 1.748, 1.143];[1.356, 2.28, 1.162]
49;19169.583;483.75;3469.833;83.003;224.826;2382.915;3801.6;0.0;15216.0;33082.886;5732.256;-8181.047;8.115;18;128;[1.162, 1.953, 1.342, 1.673, 1.143];[1.356, 2.152, 1.162]
603constructshop:True depot:False weather:False;20112.103;536.408;3642.694;58.49;237.363;1758.103;4160.4;0.0;15933.0;32936.486;5878.656;-6945.727;26.38;19;128;[1.0, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0]
0;20015.379;546.626;3676.753;68.972;246.661;2039.944;3898.8;0.0;15792.0;32936.486;5878.656;-7042.451;7.143;18;128;[1.3, 1.0, 1.0, 1.0, 1.0];[1.0, 1.3, 1.0]
1;20015.379;546.626;3676.753;68.972;246.661;2039.944;3898.8;0.0;15792.0;32936.486;5878.656;-7042.451;1.655;18;128;[1.3, 1.0, 1.0, 1.0, 1.0];[1.0, 1.3, 1.0]
2;20009.556;531.436;3626.12;67.531;241.745;1997.546;4231.2;0.0;15852.0;32936.486;5878.656;-7048.274;3.989;18;128;[1.3, 1.3, 1.0, 1.0, 1.0];[1.0, 1.57, 1.0]
3;19768.489;531.19;3625.299;73.016;243.897;2142.309;3945.6;0.0;15612.0;32936.486;5878.656;-7289.341;3.771;18;128;[1.3, 1.3, 1.3, 1.0, 1.0];[1.0, 1.57, 1.3]
4;19768.489;531.19;3625.299;73.016;243.897;2142.309;3945.6;0.0;15612.0;32936.486;5878.656;-7289.341;3.93;18;128;[1.3, 1.3, 1.3, 1.0, 1.0];[1.0, 1.57, 1.27]
5;19609.115;522.104;3595.012;75.822;239.942;2211.306;3684.0;0.0;15492.0;32936.486;5878.656;-7448.715;7.971;18;128;[1.57, 1.3, 1.3, 1.0, 1.0];[1.3, 1.57, 1.27]
6;19462.131;525.107;3605.024;78.927;244.483;2296.59;3494.4;0.0;15332.0;32936.486;5878.656;-7595.699;7.393;18;128;[1.813, 1.3, 1.3, 1.0, 1.0];[1.3, 1.813, 1.27]
7;19393.514;514.119;3568.396;78.77;239.205;2287.222;3375.6;0.0;15311.0;32936.486;5878.656;-7664.316;7.844;18;128;[1.813, 1.3, 1.3, 1.3, 1.0];[1.57, 1.813, 1.27]
8;19060.27;492.832;3497.438;67.257;224.38;1973.068;2972.4;0.0;15070.0;32936.486;5878.656;-7997.56;8.763;18;128;[1.813, 1.3, 1.57, 1.3, 1.0];[1.57, 2.032, 1.27]
9;19023.124;484.259;3468.864;66.0;220.804;1936.809;2972.4;0.0;15070.0;32936.486;5878.656;-8034.706;7.682;18;128;[2.032, 1.3, 1.57, 1.3, 1.0];[1.57, 2.229, 1.27]
10;19023.124;484.259;3468.864;66.0;220.804;1936.809;2972.4;0.0;15070.0;32936.486;5878.656;-8034.706;3.103;18;128;[2.032, 1.3, 1.513, 1.3, 1.0];[1.57, 2.229, 1.243]
11;18905.308;457.071;3378.237;75.196;213.952;2169.036;2972.4;0.0;15070.0;32936.486;5878.656;-8152.522;6.481;18;128;[2.032, 1.3, 1.513, 1.57, 1.0];[1.813, 2.229, 1.243]
12;18905.308;457.071;3378.237;75.196;213.952;2169.036;2972.4;0.0;15070.0;32936.486;5878.656;-8152.522;5.202;18;128;[2.032, 1.3, 1.513, 1.713, 1.0];[1.932, 2.229, 1.243]
13;18899.677;455.541;3373.136;79.16;216.291;2274.457;3091.2;0.0;15071.0;32936.486;5878.656;-8158.153;6.665;18;128;[2.229, 1.3, 1.513, 1.713, 1.0];[2.139, 2.229, 1.243]
14;18805.719;452.32;3362.399;70.017;209.4;2029.847;3091.2;0.0;14991.0;32936.486;5878.656;-8252.111;1.788;18;128;[2.229, 1.57, 1.513, 1.713, 1.0];[2.139, 2.229, 1.519]
15;18805.719;452.32;3362.399;70.017;209.4;2029.847;3091.2;0.0;14991.0;32936.486;5878.656;-8252.111;6.604;18;128;[2.229, 1.57, 1.462, 1.713, 1.0];[2.139, 2.106, 1.519]
16;18805.719;452.32;3362.399;70.017;209.4;2029.847;3091.2;0.0;14991.0;32936.486;5878.656;-8252.111;6.314;18;128;[2.229, 1.57, 1.616, 1.713, 1.0];[2.225, 2.106, 1.519]
17;18702.566;451.823;3360.743;72.401;212.406;2094.833;2853.6;0.0;14890.0;32936.486;5878.656;-8355.264;7.025;18;128;[2.229, 1.57, 1.616, 1.942, 1.0];[2.402, 2.106, 1.519]
18;18702.566;451.823;3360.743;72.401;212.406;2094.833;2853.6;0.0;14890.0;32936.486;5878.656;-8355.264;4.095;18;128;[2.229, 1.57, 1.616, 1.942, 1.0];[2.402, 2.106, 1.467]
19;18702.566;451.823;3360.743;72.401;212.406;2094.833;2853.6;0.0;14890.0;32936.486;5878.656;-8355.264;3.422;18;128;[2.106, 1.57, 1.616, 1.942, 1.0];[2.402, 2.106, 1.42]
20;18702.566;451.823;3360.743;72.401;212.406;2094.833;2853.6;0.0;14890.0;32936.486;5878.656;-8355.264;6.699;18;128;[1.995, 1.57, 1.616, 1.942, 1.0];[2.262, 2.106, 1.42]
21;18668.083;443.865;3334.218;72.401;209.572;2091.999;2853.6;0.0;14890.0;32936.486;5878.656;-8389.747;1.656;18;128;[1.995, 1.813, 1.616, 1.942, 1.0];[2.436, 2.106, 1.42]
22;18668.083;443.865;3334.218;72.401;209.572;2091.999;2853.6;0.0;14890.0;32936.486;5878.656;-8389.747;4.685;18;128;[1.995, 1.732, 1.616, 1.942, 1.0];[2.436, 1.995, 1.42]
