iteration;totalMonetaryCost;totalPathCost;totalTimeCost;totalWeatherExtraTime;totalWeatherSafetyRiskKm;totalWeatherCost;totalShopCost;totalDepotCost;totalResourceCost;totalIncome;forgottenTaskCost;weight;time;unassigned_tasks;total_tasks;destroy;repair
38;19935.305;472.393;3433.976;58.325;202.479;1718.937;2877.6;0.0;14310.0;33105.602;5709.54;-7460.757;36.751;18;128;[1.992, 2.24, 1.389, 1.118, 1.799];[2.484, 2.069, 1.568]
39;19935.305;472.393;3433.976;58.325;202.479;1718.937;2877.6;0.0;14310.0;33105.602;5709.54;-7460.757;15.602;18;128;[1.893, 2.24, 1.389, 1.118, 1.799];[2.484, 2.069, 1.511]
40;19719.652;462.731;3401.771;51.846;197.166;1545.151;2877.6;0.0;14310.0;33105.602;5709.54;-7676.41;47.57;18;128;[1.893, 2.24, 1.389, 1.118, 2.019];[2.636, 2.069, 1.511]
41;19719.652;462.731;3401.771;51.846;197.166;1545.151;2877.6;0.0;14310.0;33105.602;5709.54;-7676.41;12.246;18;128;[1.893, 2.116, 1.389, 1.118, 2.019];[2.636, 2.069, 1.46]
42;19719.652;462.731;3401.771;51.846;197.166;1545.151;2877.6;0.0;14310.0;33105.602;5709.54;-7676.41;22.053;18;128;[1.893, 2.116, 1.35, 1.118, 2.019];[2.636, 1.962, 1.46]
43;19719.652;462.731;3401.771;51.846;197.166;1545.151;2877.6;0.0;14310.0;33105.602;5709.54;-7676.41;25.344;18;128;[1.893, 2.116, 1.35, 1.106, 2.019];[2.472, 1.962, 1.46]
44;19719.652;462.731;3401.771;51.846;197.166;1545.151;2877.6;0.0;14310.0;33105.602;5709.54;-7676.41;28.481;18;128;[1.893, 2.116, 1.35, 1.106, 1.917];[2.325, 1.962, 1.46]
45;19719.652;462.731;3401.771;51.846;197.166;1545.151;2877.6;0.0;14310.0;33105.602;5709.54;-7676.41;4.849;18;128;[1.804, 2.116, 1.35, 1.106, 1.917];[2.325, 1.962, 1.414]
46;19719.652;462.731;3401.771;51.846;197.166;1545.151;2877.6;0.0;14310.0;33105.602;5709.54;-7676.41;8.623;18;128;[1.724, 2.116, 1.35, 1.106, 1.917];[2.325, 1.962, 1.373]
47;19719.652;462.731;3401.771;51.846;197.166;1545.151;2877.6;0.0;14310.0;33105.602;5709.54;-7676.41;12.41;18;128;[1.724, 2.116, 1.35, 1.095, 1.917];[2.325, 1.866, 1.373]
48;19719.652;462.731;3401.771;51.846;197.166;1545.151;2877.6;0.0;14310.0;33105.602;5709.54;-7676.41;16.738;18;128;[1.724, 2.116, 1.515, 1.095, 1.917];[2.393, 1.866, 1.373]
49;19714.827;454.489;3374.295;53.168;194.677;1577.043;2782.8;0.0;14309.0;33105.602;5709.54;-7681.235;49.525;18;128;[1.724, 2.304, 1.515, 1.095, 1.917];[2.393, 2.079, 1.373]
607constructshop:True depot:True weather:True;21740.376;515.552;3574.173;65.71;229.189;1937.651;3751.2;0.0;15713.0;33052.202;5762.94;-5548.886;242.662;19;128;[1.0, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0]
0;21740.376;515.552;3574.173;65.71;229.189;1937.651;3751.2;0.0;15713.0;33052.202;5762.94;-5548.886;176.097;19;128;[1.0, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0]
1;21577.892;509.923;3555.409;65.108;227.749;1920.561;3632.4;0.0;15592.0;33052.202;5762.94;-5711.37;148.952;18;128;[1.0, 1.0, 1.0, 1.3, 1.0];[1.0, 1.3, 1.0]
2;21371.741;508.376;3550.252;57.694;220.079;1720.113;3727.2;0.0;15593.0;33052.202;5762.94;-5917.521;29.255;18;128;[1.0, 1.0, 1.0, 1.57, 1.0];[1.3, 1.3, 1.0]
3;21371.741;508.376;3550.252;57.694;220.079;1720.113;3727.2;0.0;15593.0;33052.202;5762.94;-5917.521;27.988;18;128;[1.0, 1.0, 1.0, 1.57, 1.0];[1.3, 1.3, 1.0]
4;21371.741;508.376;3550.252;57.694;220.079;1720.113;3727.2;0.0;15593.0;33052.202;5762.94;-5917.521;187.294;18;128;[1.0, 1.0, 1.0, 1.57, 1.0];[1.27, 1.3, 1.0]
5;21371.741;508.376;3550.252;57.694;220.079;1720.113;3727.2;0.0;15593.0;33052.202;5762.94;-5917.521;143.092;18;128;[1.0, 1.0, 1.0, 1.57, 1.0];[1.27, 1.27, 1.0]
6;21371.741;508.376;3550.252;57.694;220.079;1720.113;3727.2;0.0;15593.0;33052.202;5762.94;-5917.521;51.286;18;128;[1.0, 1.0, 1.0, 1.713, 1.0];[1.27, 1.443, 1.0]
7;21371.741;508.376;3550.252;57.694;220.079;1720.113;3727.2;0.0;15593.0;33052.202;5762.94;-5917.521;74.566;18;128;[1.0, 1.0, 1.0, 1.713, 1.0];[1.27, 1.399, 1.0]
8;21371.741;508.376;3550.252;57.694;220.079;1720.113;3727.2;0.0;15593.0;33052.202;5762.94;-5917.521;93.031;18;128;[1.0, 1.0, 1.0, 1.713, 1.2];[1.443, 1.399, 1.0]
9;21371.741;508.376;3550.252;57.694;220.079;1720.113;3727.2;0.0;15593.0;33052.202;5762.94;-5917.521;17.369;18;128;[1.0, 1.0, 1.0, 1.713, 1.2];[1.443, 1.399, 1.0]
10;21049.879;498.094;3515.981;50.549;210.543;1524.804;3465.6;0.0;15511.0;33052.202;5762.94;-6239.383;111.948;18;128;[1.0, 1.0, 1.0, 1.713, 1.48];[1.443, 1.659, 1.0]
11;21017.054;481.349;3460.162;52.3;204.741;1564.543;3465.6;0.0;15511.0;33052.202;5762.94;-6272.208;41.714;18;128;[1.0, 1.0, 1.0, 1.942, 1.48];[1.443, 1.893, 1.0]
12;21017.054;481.349;3460.162;52.3;204.741;1564.543;3465.6;0.0;15511.0;33052.202;5762.94;-6272.208;23.146;18;128;[1.0, 1.0, 1.0, 1.942, 1.48];[1.443, 1.893, 1.0]
13;21017.054;481.349;3460.162;52.3;204.741;1564.543;3465.6;0.0;15511.0;33052.202;5762.94;-6272.208;13.304;18;128;[1.0, 1.0, 1.0, 2.048, 1.48];[1.443, 2.004, 1.0]
14;21017.054;481.349;3460.162;52.3;204.741;1564.543;3465.6;0.0;15511.0;33052.202;5762.94;-6272.208;10.625;18;128;[1.0, 1.0, 1.0, 2.048, 1.48];[1.443, 2.004, 1.0]
15;21017.054;481.349;3460.162;52.3;204.741;1564.543;3465.6;0.0;15511.0;33052.202;5762.94;-6272.208;85.527;18;128;[1.0, 1.0, 1.0, 2.048, 1.48];[1.443, 1.904, 1.0]
16;21017.054;481.349;3460.162;52.3;204.741;1564.543;3465.6;0.0;15511.0;33052.202;5762.94;-6272.208;57.944;18;128;[1.0, 1.0, 1.0, 2.048, 1.432];[1.443, 1.814, 1.0]
17;21017.054;481.349;3460.162;52.3;204.741;1564.543;3465.6;0.0;15511.0;33052.202;5762.94;-6272.208;5.186;18;128;[1.0, 1.0, 1.0, 2.048, 1.432];[1.443, 1.814, 1.0]
18;21017.054;481.349;3460.162;52.3;204.741;1564.543;3465.6;0.0;15511.0;33052.202;5762.94;-6272.208;9.348;18;128;[1.0, 1.0, 1.0, 2.048, 1.389];[1.443, 1.814, 1.0]
19;21017.054;481.349;3460.162;52.3;204.741;1564.543;3465.6;0.0;15511.0;33052.202;5762.94;-6272.208;79.088;18;128;[1.0, 1.0, 1.0, 2.048, 1.389];[1.443, 1.733, 1.0]
20;21017.054;481.349;3460.162;52.3;204.741;1564.543;3465.6;0.0;15511.0;33052.202;5762.94;-6272.208;10.313;18;128;[1.0, 1.0, 1.0, 1.943, 1.389];[1.443, 1.733, 1.0]
21;21017.054;481.349;3460.162;52.3;204.741;1564.543;3465.6;0.0;15511.0;33052.202;5762.94;-6272.208;11.473;18;128;[1.0, 1.0, 1.0, 1.943, 1.389];[1.443, 1.733, 1.0]
22;21017.054;481.349;3460.162;52.3;204.741;1564.543;3465.6;0.0;15511.0;33052.202;5762.94;-6272.208;22.236;18;128;[1.0, 1.0, 1.0, 1.849, 1.389];[1.399, 1.733, 1.0]
23;21017.054;481.349;3460.162;52.3;204.741;1564.543;3465.6;0.0;15511.0;33052.202;5762.94;-6272.208;15.063;18;128;[1.0, 1.0, 1.0, 1.849, 1.55];[1.399, 1.733, 1.2]
24;21017.054;481.349;3460.162;52.3;204.741;1564.543;3465.6;0.0;15511.0;33052.202;5762.94;-6272.208;35.353;18;128;[1.0, 1.0, 1.0, 1.849, 1.55];[1.359, 1.733, 1.2]
25;21017.054;481.349;3460.162;52.3;204.741;1564.543;3465.6;0.0;15511.0;33052.202;5762.94;-6272.208;78.123;18;128;[1.0, 1.0, 1.0, 1.849, 1.495];[1.359, 1.66, 1.2]
26;21017.054;481.349;3460.162;52.3;204.741;1564.543;3465.6;0.0;15511.0;33052.202;5762.94;-6272.208;24.39;18;128;[1.0, 1.0, 1.0, 1.764, 1.495];[1.323, 1.66, 1.2]
27;21017.054;481.349;3460.162;52.3;204.741;1564.543;3465.6;0.0;15511.0;33052.202;5762.94;-6272.208;48.421;18;128;[1.0, 1.0, 1.0, 1.764, 1.446];[1.323, 1.594, 1.2]
28;21017.054;481.349;3460.162;52.3;204.741;1564.543;3465.6;0.0;15511.0;33052.202;5762.94;-6272.208;8.921;18;128;[1.0, 1.0, 1.0, 1.888, 1.446];[1.323, 1.594, 1.38]
29;21017.054;481.349;3460.162;52.3;204.741;1564.543;3465.6;0.0;15511.0;33052.202;5762.94;-6272.208;76.874;18;128;[1.0, 1.0, 1.0, 1.888, 1.446];[1.323, 1.535, 1.38]
30;21017.054;481.349;3460.162;52.3;204.741;1564.543;3465.6;0.0;15511.0;33052.202;5762.94;-6272.208;63.614;18;128;[1.0, 1.0, 1.0, 1.888, 1.446];[1.291, 1.535, 1.38]
31;21017.054;481.349;3460.162;52.3;204.741;1564.543;3465.6;0.0;15511.0;33052.202;5762.94;-6272.208;10.86;18;128;[1.0, 1.0, 1.0, 1.888, 1.401];[1.291, 1.535, 1.342]
32;21017.054;481.349;3460.162;52.3;204.741;1564.543;3465.6;0.0;15511.0;33052.202;5762.94;-6272.208;10.344;18;128;[1.0, 1.0, 1.0, 1.799, 1.401];[1.291, 1.535, 1.308]
33;21017.054;481.349;3460.162;52.3;204.741;1564.543;3465.6;0.0;15511.0;33052.202;5762.94;-6272.208;22.505;18;128;[1.0, 1.2, 1.0, 1.799, 1.401];[1.291, 1.681, 1.308]
34;21017.054;481.349;3460.162;52.3;204.741;1564.543;3465.6;0.0;15511.0;33052.202;5762.94;-6272.208;30.275;18;128;[1.0, 1.2, 1.0, 1.919, 1.401];[1.291, 1.813, 1.308]
35;21017.054;481.349;3460.162;52.3;204.741;1564.543;3465.6;0.0;15511.0;33052.202;5762.94;-6272.208;68.342;18;128;[1.0, 1.2, 1.0, 1.919, 1.361];[1.291, 1.732, 1.308]
36;21017.054;481.349;3460.162;52.3;204.741;1564.543;3465.6;0.0;15511.0;33052.202;5762.94;-6272.208;57.486;18;128;[1.0, 1.2, 1.2, 1.919, 1.361];[1.462, 1.732, 1.308]
37;21017.054;481.349;3460.162;52.3;204.741;1564.543;3465.6;0.0;15511.0;33052.202;5762.94;-6272.208;21.379;18;128;[1.0, 1.18, 1.2, 1.919, 1.361];[1.462, 1.732, 1.277]
38;20829.852;470.378;3423.595;45.54;199.847;1383.879;3655.2;0.0;15552.0;33052.202;5762.94;-6459.41;28.864;18;128;[1.0, 1.18, 1.48, 1.919, 1.361];[1.462, 1.959, 1.277]
39;20829.852;470.378;3423.595;45.54;199.847;1383.879;3655.2;0.0;15552.0;33052.202;5762.94;-6459.41;11.264;18;128;[1.0, 1.18, 1.432, 1.919, 1.361];[1.462, 1.959, 1.249]
40;20829.852;470.378;3423.595;45.54;199.847;1383.879;3655.2;0.0;15552.0;33052.202;5762.94;-6459.41;24.687;18;128;[1.0, 1.18, 1.432, 1.827, 1.361];[1.416, 1.959, 1.249]
41;20829.852;470.378;3423.595;45.54;199.847;1383.879;3655.2;0.0;15552.0;33052.202;5762.94;-6459.41;2.064;18;128;[1.0, 1.18, 1.432, 1.744, 1.361];[1.416, 1.959, 1.224]
42;20809.886;466.114;3409.381;45.54;198.359;1382.392;3655.2;0.0;15552.0;33052.202;5762.94;-6479.376;49.733;18;128;[1.3, 1.18, 1.432, 1.744, 1.361];[1.674, 1.959, 1.224]
43;20737.036;467.651;3414.503;45.54;198.851;1382.883;3560.4;0.0;15472.0;33052.202;5762.94;-6552.226;58.327;18;128;[1.57, 1.18, 1.432, 1.744, 1.361];[1.907, 1.959, 1.224]
44;20737.036;467.651;3414.503;45.54;198.851;1382.883;3560.4;0.0;15472.0;33052.202;5762.94;-6552.226;29.412;18;128;[1.57, 1.162, 1.432, 1.744, 1.361];[1.816, 1.959, 1.224]
45;20737.036;467.651;3414.503;45.54;198.851;1382.883;3560.4;0.0;15472.0;33052.202;5762.94;-6552.226;33.959;18;128;[1.57, 1.162, 1.389, 1.744, 1.361];[1.734, 1.959, 1.224]
46;20737.036;467.651;3414.503;45.54;198.851;1382.883;3560.4;0.0;15472.0;33052.202;5762.94;-6552.226;32.03;18;128;[1.57, 1.162, 1.389, 1.87, 1.361];[1.861, 1.959, 1.224]
47;20737.036;467.651;3414.503;45.54;198.851;1382.883;3560.4;0.0;15472.0;33052.202;5762.94;-6552.226;69.615;18;128;[1.713, 1.162, 1.389, 1.87, 1.361];[1.975, 1.959, 1.224]
48;20737.036;467.651;3414.503;45.54;198.851;1382.883;3560.4;0.0;15472.0;33052.202;5762.94;-6552.226;28.788;18;128;[1.713, 1.162, 1.35, 1.87, 1.361];[1.878, 1.959, 1.224]
49;20737.036;467.651;3414.503;45.54;198.851;1382.883;3560.4;0.0;15472.0;33052.202;5762.94;-6552.226;30.759;18;128;[1.713, 1.162, 1.35, 1.783, 1.361];[1.878, 1.863, 1.224]
608constructshop:True depot:True weather:True;21855.875;543.408;3699.027;62.969;241.239;1878.439;3966.0;0.0;15735.0;32933.266;5881.876;-5195.515;233.943;19;128;[1.0, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0]
0;21855.875;543.408;3699.027;62.969;241.239;1878.439;3966.0;0.0;15735.0;32933.266;5881.876;-5195.515;177.986;19;128;[1.0, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0]
1;21804.784;533.715;3666.716;62.001;237.334;1849.353;4298.4;0.0;15755.0;32933.266;5881.876;-5246.606;22.235;18;128;[1.0, 1.3, 1.0, 1.0, 1.0];[1.0, 1.0, 1.3]
2;21610.442;539.702;3686.672;66.437;241.712;1969.068;3609.6;0.0;15415.0;32933.266;5881.876;-5440.948;26.151;18;128;[1.3, 1.3, 1.0, 1.0, 1.0];[1.0, 1.0, 1.57]
3;21799.702;545.557;3681.189;70.541;244.878;2078.955;3609.6;0.0;15494.0;33093.686;5721.456;-5572.528;138.145;18;128;[1.3, 1.3, 1.3, 1.0, 1.0];[1.0, 1.3, 1.57]
4;21750.28;542.083;3669.609;69.27;243.563;2044.588;3609.6;0.0;15494.0;33093.686;5721.456;-5621.95;70.944;18;128;[1.3, 1.57, 1.3, 1.0, 1.0];[1.0, 1.57, 1.57]
5;21750.28;542.083;3669.609;69.27;243.563;2044.588;3609.6;0.0;15494.0;33093.686;5721.456;-5621.95;21.818;18;128;[1.3, 1.57, 1.27, 1.0, 1.0];[1.0, 1.57, 1.513]
6;21633.153;531.433;3634.108;67.582;237.493;1994.612;3370.8;0.0;15473.0;33093.686;5721.456;-5739.077;19.506;18;128;[1.3, 1.57, 1.27, 1.3, 1.0];[1.0, 1.57, 1.762]
7;21554.384;510.379;3563.93;76.687;234.213;2228.075;3087.6;0.0;15252.0;33093.686;5721.456;-5817.846;124.449;18;128;[1.3, 1.57, 1.543, 1.3, 1.0];[1.3, 1.57, 1.762]
8;21554.384;510.379;3563.93;76.687;234.213;2228.075;3087.6;0.0;15252.0;33093.686;5721.456;-5817.846;24.452;18;128;[1.3, 1.57, 1.489, 1.3, 1.0];[1.3, 1.57, 1.686]
9;21554.384;510.379;3563.93;76.687;234.213;2228.075;3087.6;0.0;15252.0;33093.686;5721.456;-5817.846;10.974;18;128;[1.3, 1.57, 1.44, 1.3, 1.0];[1.3, 1.57, 1.617]
10;21411.456;508.89;3558.966;71.482;233.056;2091.6;3134.4;0.0;15252.0;33093.686;5721.456;-5960.774;100.477;18;128;[1.3, 1.57, 1.44, 1.57, 1.0];[1.3, 1.813, 1.617]
11;21411.456;508.89;3558.966;71.482;233.056;2091.6;3134.4;0.0;15252.0;33093.686;5721.456;-5960.774;22.384;18;128;[1.27, 1.57, 1.44, 1.57, 1.0];[1.3, 1.813, 1.555]
12;21411.456;508.89;3558.966;71.482;233.056;2091.6;3134.4;0.0;15252.0;33093.686;5721.456;-5960.774;12.535;18;128;[1.27, 1.513, 1.44, 1.57, 1.0];[1.3, 1.813, 1.5]
13;21374.826;518.062;3589.54;66.23;233.237;1955.224;3182.4;0.0;15312.0;33093.686;5721.456;-5997.404;8.248;18;128;[1.27, 1.513, 1.44, 1.813, 1.0];[1.3, 1.813, 1.75]
14;21275.612;524.399;3610.662;67.429;236.386;1989.551;2920.8;0.0;15151.0;33093.686;5721.456;-6096.618;13.842;18;128;[1.27, 1.513, 1.696, 1.813, 1.0];[1.3, 1.813, 1.975]
15;21116.191;519.641;3594.803;64.505;232.611;1909.747;3134.4;0.0;15092.0;33093.686;5721.456;-6256.039;12.679;18;128;[1.27, 1.762, 1.696, 1.813, 1.0];[1.3, 1.813, 2.178]
16;21086.236;514.398;3577.327;69.684;231.735;2043.511;2850.0;0.0;14951.0;33093.686;5721.456;-6285.994;54.214;18;128;[1.27, 1.762, 1.696, 2.032, 1.0];[1.3, 2.032, 2.178]
17;21023.162;503.538;3541.126;74.465;230.4;2166.499;2755.2;0.0;14812.0;33093.686;5721.456;-6349.068;68.019;18;128;[1.27, 1.762, 1.926, 2.032, 1.0];[1.3, 2.229, 2.178]
18;21023.162;503.538;3541.126;74.465;230.4;2166.499;2755.2;0.0;14812.0;33093.686;5721.456;-6349.068;92.865;18;128;[1.27, 1.686, 1.926, 2.032, 1.0];[1.3, 2.106, 2.178]
19;21023.162;503.538;3541.126;74.465;230.4;2166.499;2755.2;0.0;14812.0;33093.686;5721.456;-6349.068;9.857;18;128;[1.27, 1.686, 1.926, 1.929, 1.0];[1.3, 2.106, 2.06]
20;20826.707;511.019;3566.062;63.522;227.062;1878.627;3468.0;0.0;14871.0;33093.686;5721.456;-6545.523;130.721;18;128;[1.27, 1.686, 1.926, 1.929, 1.3];[1.57, 2.106, 2.06]
21;20826.707;511.019;3566.062;63.522;227.062;1878.627;3468.0;0.0;14871.0;33093.686;5721.456;-6545.523;59.392;18;128;[1.27, 1.617, 1.926, 1.929, 1.3];[1.513, 2.106, 2.06]
22;20826.707;511.019;3566.062;63.522;227.062;1878.627;3468.0;0.0;14871.0;33093.686;5721.456;-6545.523;7.839;18;128;[1.243, 1.617, 1.926, 1.929, 1.3];[1.513, 2.106, 1.954]
23;20713.207;510.551;3564.504;62.992;228.352;1866.151;3396.0;0.0;14772.0;33093.686;5721.456;-6659.023;56.826;18;128;[1.243, 1.617, 2.133, 1.929, 1.3];[1.513, 2.295, 1.954]
24;20572.926;503.71;3541.699;62.712;225.006;1855.517;3277.2;0.0;14672.0;33093.686;5721.456;-6799.304;55.113;18;128;[1.243, 1.617, 2.32, 1.929, 1.3];[1.762, 2.295, 1.954]
25;20572.926;503.71;3541.699;62.712;225.006;1855.517;3277.2;0.0;14672.0;33093.686;5721.456;-6799.304;20.931;18;128;[1.243, 1.555, 2.32, 1.929, 1.3];[1.686, 2.295, 1.954]
26;20572.926;503.71;3541.699;62.712;225.006;1855.517;3277.2;0.0;14672.0;33093.686;5721.456;-6799.304;11.19;18;128;[1.219, 1.555, 2.32, 1.929, 1.3];[1.686, 2.295, 1.859]
27;20572.926;503.71;3541.699;62.712;225.006;1855.517;3277.2;0.0;14672.0;33093.686;5721.456;-6799.304;9.62;18;128;[1.219, 1.555, 2.32, 1.836, 1.3];[1.686, 2.295, 1.773]
28;20413.004;499.027;3526.089;64.41;221.232;1895.888;3277.2;0.0;14492.0;33093.686;5721.456;-6959.226;58.454;18;128;[1.219, 1.8, 2.32, 1.836, 1.3];[1.686, 2.466, 1.773]
29;20413.004;499.027;3526.089;64.41;221.232;1895.888;3277.2;0.0;14492.0;33093.686;5721.456;-6959.226;12.108;18;128;[1.219, 1.8, 2.188, 1.836, 1.3];[1.686, 2.466, 1.696]
30;20413.004;499.027;3526.089;64.41;221.232;1895.888;3277.2;0.0;14492.0;33093.686;5721.456;-6959.226;34.867;18;128;[1.219, 1.8, 2.188, 1.752, 1.3];[1.686, 2.319, 1.696]
31;20295.833;491.788;3501.959;61.303;216.219;1810.086;3277.2;0.0;14492.0;33093.686;5721.456;-7076.397;66.442;18;128;[1.497, 1.8, 2.188, 1.752, 1.3];[1.686, 2.487, 1.696]
32;20180.776;498.095;3522.984;58.926;216.622;1748.697;3159.6;0.0;14411.0;33093.686;5721.456;-7191.454;43.957;18;128;[1.497, 1.8, 2.369, 1.752, 1.3];[1.686, 2.638, 1.696]
33;20180.241;497.981;3522.604;58.926;216.581;1748.656;3159.6;0.0;14411.0;33093.686;5721.456;-7191.989;22.003;18;128;[1.497, 2.02, 2.369, 1.752, 1.3];[1.917, 2.638, 1.696]
34;20180.241;497.981;3522.604;58.926;216.581;1748.656;3159.6;0.0;14411.0;33093.686;5721.456;-7191.989;10.218;18;128;[1.497, 2.02, 2.369, 1.677, 1.3];[1.917, 2.638, 1.626]
35;20180.241;497.981;3522.604;58.926;216.581;1748.656;3159.6;0.0;14411.0;33093.686;5721.456;-7191.989;49.309;18;128;[1.447, 2.02, 2.369, 1.677, 1.3];[1.917, 2.474, 1.626]
36;20180.241;497.981;3522.604;58.926;216.581;1748.656;3159.6;0.0;14411.0;33093.686;5721.456;-7191.989;25.135;18;128;[1.447, 1.918, 2.369, 1.677, 1.3];[1.917, 2.327, 1.626]
37;20180.241;497.981;3522.604;58.926;216.581;1748.656;3159.6;0.0;14411.0;33093.686;5721.456;-7191.989;7.309;18;128;[1.447, 1.918, 2.232, 1.677, 1.3];[1.917, 2.327, 1.563]
38;20180.241;497.981;3522.604;58.926;216.581;1748.656;3159.6;0.0;14411.0;33093.686;5721.456;-7191.989;31.653;18;128;[1.447, 1.918, 2.109, 1.677, 1.3];[1.825, 2.327, 1.563]
39;20180.241;497.981;3522.604;58.926;216.581;1748.656;3159.6;0.0;14411.0;33093.686;5721.456;-7191.989;62.33;18;128;[1.447, 2.026, 2.109, 1.677, 1.3];[1.825, 2.394, 1.563]
40;20163.776;482.132;3469.774;58.08;210.789;1720.87;3254.4;0.0;14491.0;33093.686;5721.456;-7208.454;5.072;18;128;[1.447, 2.026, 2.298, 1.677, 1.3];[1.825, 2.394, 1.807]
41;20064.845;468.594;3424.647;56.743;206.276;1681.604;3135.6;0.0;14490.0;33093.686;5721.456;-7307.385;74.804;18;128;[1.447, 2.026, 2.298, 1.677, 1.57];[2.042, 2.394, 1.807]
42;19906.149;452.379;3370.596;53.694;197.124;1593.174;3135.6;0.0;14490.0;33093.686;5721.456;-7466.081;57.084;18;128;[1.447, 2.026, 2.298, 1.677, 1.813];[2.238, 2.394, 1.807]
43;19906.149;452.379;3370.596;53.694;197.124;1593.174;3135.6;0.0;14490.0;33093.686;5721.456;-7466.081;10.177;18;128;[1.447, 2.123, 2.298, 1.677, 1.813];[2.238, 2.455, 1.807]
44;19906.149;452.379;3370.596;53.694;197.124;1593.174;3135.6;0.0;14490.0;33093.686;5721.456;-7466.081;6.374;18;128;[1.447, 2.123, 2.168, 1.677, 1.813];[2.238, 2.455, 1.726]
45;19906.149;452.379;3370.596;53.694;197.124;1593.174;3135.6;0.0;14490.0;33093.686;5721.456;-7466.081;23.044;18;128;[1.447, 2.123, 2.051, 1.677, 1.813];[2.114, 2.455, 1.726]
46;19906.149;452.379;3370.596;53.694;197.124;1593.174;3135.6;0.0;14490.0;33093.686;5721.456;-7466.081;9.706;18;128;[1.447, 2.123, 2.051, 1.677, 1.732];[2.114, 2.455, 1.653]
47;19803.13;449.884;3362.279;51.793;195.35;1541.968;3018.0;0.0;14449.0;33093.686;5721.456;-7569.1;65.556;18;128;[1.702, 2.123, 2.051, 1.677, 1.732];[2.114, 2.61, 1.653]
48;19803.13;449.884;3362.279;51.793;195.35;1541.968;3018.0;0.0;14449.0;33093.686;5721.456;-7569.1;62.237;18;128;[1.702, 2.123, 2.051, 1.677, 1.659];[2.114, 2.449, 1.653]
49;19803.13;449.884;3362.279;51.793;195.35;1541.968;3018.0;0.0;14449.0;33093.686;5721.456;-7569.1;36.628;18;128;[1.632, 2.123, 2.051, 1.677, 1.659];[2.003, 2.449, 1.653]
609constructshop:True depot:True weather:True;22487.095;557.462;3720.873;89.554;264.344;2592.76;3824.4;0.0;15616.0;33069.686;5745.456;-4837.135;229.767;19;128;[1.0, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0]
0;22384.448;555.672;3714.907;86.619;265.783;2517.869;3920.4;0.0;15596.0;33069.686;5745.456;-4939.782;83.823;18;128;[1.0, 1.0, 1.0, 1.3, 1.0];[1.0, 1.0, 1.3]
1;22280.679;545.224;3680.081;92.203;262.083;2659.374;3682.8;0.0;15396.0;33069.686;5745.456;-5043.551;162.699;18;128;[1.3, 1.0, 1.0, 1.3, 1.0];[1.3, 1.0, 1.3]
2;22248.99;543.087;3672.957;89.288;257.454;2578.945;3468.0;0.0;15454.0;33069.686;5745.456;-5075.24;147.339;18;128;[1.3, 1.0, 1.0, 1.57, 1.0];[1.57, 1.0, 1.3]
3;22248.99;543.087;3672.957;89.288;257.454;2578.945;3468.0;0.0;15454.0;33069.686;5745.456;-5075.24;32.631;18;128;[1.27, 1.0, 1.0, 1.57, 1.0];[1.57, 1.0, 1.27]
4;21967.628;519.884;3595.613;82.853;243.949;2398.131;3468.0;0.0;15454.0;33069.686;5745.456;-5356.602;5.11;18;128;[1.27, 1.3, 1.0, 1.57, 1.0];[1.57, 1.0, 1.543]
5;21765.44;499.461;3527.535;84.06;237.891;2423.444;3537.6;0.0;15315.0;33069.686;5745.456;-5558.79;38.031;18;128;[1.27, 1.3, 1.0, 1.57, 1.3];[1.57, 1.0, 1.789]
6;21707.954;524.904;3612.348;81.819;247.399;2374.702;3417.6;0.0;15196.0;33069.686;5745.456;-5616.276;20.021;18;128;[1.27, 1.3, 1.0, 1.813, 1.3];[1.57, 1.0, 2.01]
7;21433.656;530.369;3630.563;76.677;245.118;2238.725;3086.4;0.0;15034.0;33069.686;5745.456;-5890.574;55.623;18;128;[1.27, 1.3, 1.0, 2.032, 1.3];[1.813, 1.0, 2.01]
8;21433.656;530.369;3630.563;76.677;245.118;2238.725;3086.4;0.0;15034.0;33069.686;5745.456;-5890.574;122.349;18;128;[1.243, 1.3, 1.0, 2.032, 1.3];[1.813, 1.0, 2.01]
9;21433.656;530.369;3630.563;76.677;245.118;2238.725;3086.4;0.0;15034.0;33069.686;5745.456;-5890.574;20.291;18;128;[1.243, 1.3, 1.0, 2.032, 1.27];[1.813, 1.0, 1.909]
10;20891.362;513.714;3575.046;56.269;222.612;1685.602;3513.6;0.0;15117.0;33069.686;5745.456;-6432.868;14.717;18;128;[1.243, 1.3, 1.0, 2.032, 1.543];[1.813, 1.0, 2.118]
11;20671.733;482.723;3471.744;59.58;211.183;1760.266;3300.0;0.0;14957.0;33069.686;5745.456;-6652.497;17.331;18;128;[1.243, 1.3, 1.3, 2.032, 1.543];[1.813, 1.0, 2.306]
12;20671.733;482.723;3471.744;59.58;211.183;1760.266;3300.0;0.0;14957.0;33069.686;5745.456;-6652.497;10.616;18;128;[1.243, 1.3, 1.3, 1.929, 1.543];[1.813, 1.0, 2.175]
